handleId;fieldType;name;description;productImageUrl;collection;sku;ribbon;price;surcharge;visible;discountMode;discountValue;inventory;weight;productOptionName1;productOptionType1;productOptionDescription1;productOptionName2;productOptionType2;productOptionDescription2;productOptionName3;productOptionType3;productOptionDescription3;productOptionName4;productOptionType4;productOptionDescription4;productOptionName5;productOptionType5;productOptionDescription5;productOptionName6;productOptionType6;productOptionDescription6;additionalInfoTitle1;additionalInfoDescription1;additionalInfoTitle2;additionalInfoDescription2;additionalInfoTitle3;additionalInfoDescription3;additionalInfoTitle4;additionalInfoDescription4;additionalInfoTitle5;additionalInfoDescription5;additionalInfoTitle6;additionalInfoDescription6;customTextField1;customTextCharLimit1;customTextMandatory1
"""Product_16""";"""Product""";Fiat 500x lounge e-torq 110 S&S;Fiat 500x lounge e-torq 110 S&S;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/fiat-500x-lounge-e-torq-110-s-s--17314701.jpg;;;;€ 15.499;;Yes;;;;;;;https://www.cardoen.be/nl/auto/fiat-500x-lounge-e-torq-110-ss-184455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_17""";"""Product""";Renault Kadjar black edition TCE 160 EDC;Renault Kadjar black edition TCE 160 EDC;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 25.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/renault-kadjar-black-edition-tce-160-edc-189071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_18""";"""Product""";Opel Grandland X turbo edition 130;Opel Grandland X turbo edition 130;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/opel-grandland-x-turbo-edition-130--16636601.jpg;;;;€ 23.499;;Yes;;;;;;;https://www.cardoen.be/nl/auto/opel-grandland-x-turbo-edition-130-178880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_19""";"""Product""";Volkswagen Golf VII comfortline plus OPF TSI 130;Volkswagen Golf VII comfortline plus OPF TSI 130;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/volkswagen-golf-vii-comfortline-plus-opf-tsi-130--17719601.jpg;;;;€ 22.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/volkswagen-golf-vii-comfortline-plus-opf-tsi-130-184054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_20""";"""Product""";Skoda Fabia Combi ambition tsi 95;Skoda Fabia Combi ambition tsi 95;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 13.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/skoda-fabia-combi-ambition-tsi-95-181725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_21""";"""Product""";Volkswagen Polo comfortline TSI 95;Volkswagen Polo comfortline TSI 95;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/volkswagen-polo-comfortline-tsi-95--17705301.jpg;;;;€ 17.499;;Yes;;;;;;;https://www.cardoen.be/nl/auto/volkswagen-polo-comfortline-tsi-95-189258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_22""";"""Product""";Ford C-Max trend ecoboost 100;Ford C-Max trend ecoboost 100;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/ford-c-max-trend-ecoboost-100--17895501.jpg;;;;€ 17.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/ford-c-max-trend-ecoboost-100-187016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_23""";"""Product""";Seat Ibiza MPI style 80;Seat Ibiza MPI style 80;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/seat-ibiza-mpi-style-80--17642801.jpg;;;;€ 13.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/seat-ibiza-mpi-style-80-183192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_24""";"""Product""";Citroen C4 Cactus shine puretech 110;Citroen C4 Cactus shine puretech 110;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 15.499;;Yes;;;;;;;https://www.cardoen.be/nl/auto/citroen-c4-cactus-shine-puretech-110-184694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_25""";"""Product""";Volkswagen Polo comfortline TSI 95 DSG;Volkswagen Polo comfortline TSI 95 DSG;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/volkswagen-polo-comfortline-tsi-95-dsg--17571901.jpg;;;;€ 17.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/volkswagen-polo-comfortline-tsi-95-dsg-184741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_26""";"""Product""";Dacia Duster comfort 115 2WD;Dacia Duster comfort 115 2WD;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 14.799;;Yes;;;;;;;https://www.cardoen.be/nl/auto/dacia-duster-comfort-115-2wd-186612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_27""";"""Product""";Skoda Octavia Combi ambition TSI 115;Skoda Octavia Combi ambition TSI 115;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 18.499;;Yes;;;;;;;https://www.cardoen.be/nl/auto/skoda-octavia-combi-ambition-tsi-115-187361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_28""";"""Product""";Hyundai iX20 comfort 125 ISG;Hyundai iX20 comfort 125 ISG;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/hyundai-ix20-comfort-125-isg--16799701.jpg;;;;€ 13.299;;Yes;;;;;;;https://www.cardoen.be/nl/auto/hyundai-ix20-comfort-125-isg-186536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_29""";"""Product""";Hyundai I30 Fastback null;Hyundai I30 Fastback null;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 18.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/hyundai-i30-fastback-t-gdi-feel-140-189552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_30""";"""Product""";Hyundai Kona t-gdi premium 177 DCT;Hyundai Kona t-gdi premium 177 DCT;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/hyundai-kona-t-gdi-premium-177-dct--17485001.jpg;;;;€ 21.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/hyundai-kona-t-gdi-premium-177-dct-175229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_31""";"""Product""";Hyundai Tucson dynamic t-gdi 177 2WD DCT;Hyundai Tucson dynamic t-gdi 177 2WD DCT;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/hyundai-tucson-dynamic-t-gdi-177-2wd-dct--16738201.jpg;;;;€ 25.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/hyundai-tucson-dynamic-t-gdi-177-2wd-dct-171028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_32""";"""Product""";Nissan Qashqai tekna dig-t 160;Nissan Qashqai tekna dig-t 160;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/nissan-qashqai-tekna-dig-t-160--18089401.jpg;;;;€ 24.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/nissan-qashqai-tekna-dig-t-160-189096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_33""";"""Product""";Hyundai i20 trend 100;Hyundai i20 trend 100;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/hyundai-i20-trend-100--17193001.jpg;;;;€ 15.399;;Yes;;;;;;;https://www.cardoen.be/nl/auto/hyundai-i20-trend-100-174450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_34""";"""Product""";Kia Sportage design edition 132 2WD ISG;Kia Sportage design edition 132 2WD ISG;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/kia-sportage-design-edition-132-2wd-isg--16178601.jpg;;;;€ 21.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/kia-sportage-design-edition-132-2wd-isg-187769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_35""";"""Product""";Volkswagen Polo highline OPF 95;Volkswagen Polo highline OPF 95;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/volkswagen-polo-highline-opf-95--17827201.jpg;;;;€ 16.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/volkswagen-polo-highline-opf-95-184587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_36""";"""Product""";Hyundai iX20 comfort 125 ISG;Hyundai iX20 comfort 125 ISG;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/hyundai-ix20-comfort-125-isg--16895101.jpg;;;;€ 13.299;;Yes;;;;;;;https://www.cardoen.be/nl/auto/hyundai-ix20-comfort-125-isg-186532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_37""";"""Product""";Nissan Juke n-connecta dig-t 115 2WD;Nissan Juke n-connecta dig-t 115 2WD;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 15.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/nissan-juke-n-connecta-dig-t-115-2wd-188963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_38""";"""Product""";Renault Megane intens GPF TCE 116;Renault Megane intens GPF TCE 116;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/renault-megane-intens-gpf-tce-116--16699901.jpg;;;;€ 17.299;;Yes;;;;;;;https://www.cardoen.be/nl/auto/renault-megane-intens-gpf-tce-116-180049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_39""";"""Product""";Volvo XC90 T8 r-design TE 4WD;Volvo XC90 T8 r-design TE 4WD;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/volvo-xc90-t8-r-design-te-4wd--17041901.jpg;;;;€ 79.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/volvo-xc90-t8-r-design-te-4wd-187891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_40""";"""Product""";Volkswagen Polo comfortline TSI 95;Volkswagen Polo comfortline TSI 95;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/volkswagen-polo-comfortline-tsi-95--17706601.jpg;;;;€ 17.499;;Yes;;;;;;;https://www.cardoen.be/nl/auto/volkswagen-polo-comfortline-tsi-95-189264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
